Date,Adj Close
2015-07-20,0.0005174875
2015-07-21,-0.003951192
2015-07-22,-0.0017946959
2015-07-23,-0.005629897
2015-07-24,-0.010371804
2015-07-27,-0.0058177114
2015-07-28,0.012283325
2015-07-29,0.006878972
2015-07-30,0.0002374649
2015-07-31,-0.0015180707
2015-08-03,-0.0033729672
2015-08-04,-0.001954019
2015-08-05,0.0032951832
2015-08-06,-0.008187652
2015-08-07,-0.0019200444
2015-08-10,0.012599349
2015-08-11,-0.009022951
2015-08-12,0.0011978149
2015-08-13,-0.0012444854
2015-08-14,0.0036424398
2015-08-17,0.0055867434
2015-08-18,-0.0028965473
2015-08-19,-0.007905543
2015-08-20,-0.020881176
2015-08-21,-0.03010279
2015-08-24,-0.042106807
2015-08-25,-0.011767507
2015-08-26,0.038393617
2015-08-27,0.024735212
2015-08-28,5.00679e-05
2015-08-31,-0.008079171
2015-09-01,-0.029847741
2015-09-02,0.018981218
2015-09-03,0.0007163286
2015-09-04,-0.015136719
2015-09-08,0.025130987
2015-09-09,-0.013371646
2015-09-10,0.0054415464
2015-09-11,0.0045444965
2015-09-14,-0.003710568
2015-09-15,0.012499332
2015-09-16,0.008666515
2015-09-17,-0.0022479892
2015-09-18,-0.01634121
2015-09-21,0.0051676035
2015-09-22,-0.012979865
2015-09-23,-0.001598835
2015-09-24,-0.0036158562
2015-09-25,-0.00025886297
2015-09-28,-0.02509737
2015-09-29,0.0005850792
2015-09-30,0.0186584
2015-10-01,0.0026093721
2015-10-02,0.014937758
2015-10-05,0.017794847
2015-10-06,-0.0034260154
2015-10-07,0.008190155
2015-10-08,0.009026766
2015-10-09,0.00059616566
2015-10-12,0.00094377995
2015-10-13,-0.00630188
2015-10-14,-0.0047941804
2015-10-15,0.015354395
2015-10-16,0.0045466423
2015-10-19,0.00049197674
2015-10-20,-0.0012784004
2015-10-21,-0.006203711
2015-10-22,0.016893864
2015-10-23,0.010961533
2015-10-26,-0.0024574995
2015-10-27,-0.0019324422
2015-10-28,0.011374593
2015-10-29,-0.00057435036
2015-10-30,-0.0043097734
2015-11-02,0.011831164
2015-11-03,0.00289917
2015-11-04,-0.0030331016
2015-11-05,-0.0009983182
2015-11-06,-0.0005235076
2015-11-09,-0.009331584
2015-11-10,0.0023069382
2015-11-11,-0.003931582
2015-11-12,-0.013960004
2015-11-13,-0.011228204
2015-11-16,0.015206933
2015-11-17,-0.00072956085
2015-11-18,0.015866041
2015-11-19,-0.0008622408
2015-11-20,0.0036441088
2015-11-23,-0.0011464953
2015-11-24,0.001339078
2015-11-25,-0.00014305115
2015-11-27,0.0011464357
2015-11-30,-0.0041516423
2015-12-01,0.0095357895
2015-12-02,-0.01020509
2015-12-03,-0.01400274
2015-12-04,0.019502878
2015-12-07,-0.006058514
2015-12-08,-0.0067195296
2015-12-09,-0.007779658
2015-12-10,0.0025811195
2015-12-11,-0.019381106
2015-12-14,0.0050524473
2015-12-15,0.010498047
2015-12-16,0.014631987
2015-12-17,-0.015238404
2015-12-18,-0.017814875
2015-12-21,0.008248925
2015-12-22,0.00907445
2015-12-23,0.012383103
2015-12-24,-0.0016503334
2015-12-28,-0.0022851229
2015-12-29,0.010671973
2015-12-30,-0.0070878267
2015-12-31,-0.010003269
2016-01-04,-0.013979554
2016-01-05,0.0016912222
2016-01-06,-0.01261425
2016-01-07,-0.023991585
2016-01-08,-0.010976434
2016-01-11,0.0009899139
2016-01-12,0.008068442
2016-01-13,-0.024940789
2016-01-14,0.016416907
2016-01-15,-0.021466076
2016-01-19,0.0013312101
2016-01-20,-0.012815118
2016-01-21,0.005602002
2016-01-22,0.020515084
2016-01-25,-0.015116692
2016-01-26,0.013643265
2016-01-27,-0.010883331
2016-01-28,0.0052092075
2016-01-29,0.024377465
2016-02-01,-0.00036132336
2016-02-02,-0.018022418
2016-02-03,0.0059952736
2016-02-04,0.001568079
2016-02-05,-0.019050002
2016-02-08,-0.013461053
2016-02-09,5.4001808e-05
2016-02-10,-0.00086301565
2016-02-11,-0.013007939
2016-02-12,0.020616889
2016-02-16,0.016878128
2016-02-17,0.016334772
2016-02-18,-0.004095793
2016-02-19,-0.0004684925
2016-02-22,0.0144792795
2016-02-23,-0.012629628
2016-02-24,0.00457561
2016-02-25,0.012111902
2016-02-26,-0.0023015141
2016-02-29,-0.007842481
2016-03-01,0.02350688
2016-03-02,0.0044926405
2016-03-03,0.0039196014
2016-03-04,0.0032535791
2016-03-07,0.0007983446
2016-03-08,-0.010917783
2016-03-09,0.0049393177
2016-03-10,0.0008023977
2016-03-11,0.016137242
2016-03-14,-0.0012822747
2016-03-15,-0.0016296506
2016-03-16,0.005787015
2016-03-17,0.006344199
2016-03-18,0.003929615
2016-03-21,0.001418829
2016-03-22,-0.0005375743
2016-03-23,-0.006599486
2016-03-24,-0.0004426837
2016-03-28,0.00059068203
2016-03-29,0.009250045
2016-03-30,0.0043877363
2016-03-31,-0.0024269223
2016-04-01,0.0068120956
2016-04-04,-0.0032379627
2016-04-05,-0.00998795
2016-04-06,0.01092124
2016-04-07,-0.011965692
2016-04-08,0.0026965141
2016-04-11,-0.0023471117
2016-04-12,0.009312749
2016-04-13,0.010101199
2016-04-14,4.7922134e-05
2016-04-15,-0.0011059642
2016-04-18,0.007026911
2016-04-19,0.0031542778
2016-04-20,0.00095283985
2016-04-21,-0.005378425
2016-04-22,0.0
2016-04-25,-0.0017228127
2016-04-26,0.0014861822
2016-04-27,0.0020581484
2016-04-28,-0.00907588
2016-04-29,-0.0053985715
2016-05-02,0.007948399
2016-05-03,-0.008703232
2016-05-04,-0.005578041
2016-05-05,-0.0001951456
2016-05-06,0.00365901
2016-05-09,0.000826478
2016-05-10,0.012433648
2016-05-11,-0.00935483
2016-05-12,0.00029051304
2016-05-13,-0.008714139
2016-05-16,0.009865284
2016-05-17,-0.009333491
2016-05-18,0.00029277802
2016-05-19,-0.0034649968
2016-05-20,0.0063174963
2016-05-23,-0.0013625622
2016-05-24,0.012962222
2016-05-25,0.0067830086
2016-05-26,0.00028669834
2016-05-27,0.0042994022
2016-05-31,-0.0019024014
2016-06-01,0.0020490885
2016-06-02,0.0030436516
2016-06-03,-0.0029872656
2016-06-06,0.005088687
2016-06-07,0.0015611649
2016-06-08,0.003259778
2016-06-09,-0.0013656616
2016-06-10,-0.009477437
2016-06-13,-0.0077118278
2016-06-14,-0.0019670129
2016-06-15,-0.0013939142
2016-06-16,0.0029844046
2016-06-17,-0.0037240982
2016-06-20,0.006439805
2016-06-21,0.0028389692
2016-06-22,-0.0016313195
2016-06-23,0.013022661
2016-06-24,-0.035909295
2016-06-27,-0.017909765
2016-06-28,0.018036127
2016-06-29,0.017027617
2016-06-30,0.01364553
2016-07-01,0.0021004677
2016-07-05,-0.007193327
2016-07-06,0.005997777
2016-07-07,-0.0006198883
2016-07-08,0.014890432
2016-07-11,0.0035270452
2016-07-12,0.007263303
2016-07-13,-0.00013959408
2016-07-14,0.005583644
2016-07-15,-0.0013418794
2016-07-18,0.0026872158
2016-07-19,-0.0010166764
2016-07-20,0.004163146
2016-07-21,-0.0037770867
2016-07-22,0.0044851303
2016-07-25,-0.0027160048
2016-07-26,0.00046133995
2016-07-27,-0.0010609627
2016-07-28,0.0011546612
2016-07-29,0.0016145706
2016-08-01,-0.0008288622
2016-08-02,-0.006407559
2016-08-03,0.0029228926
2016-08-04,0.0010638237
2016-08-05,0.008178949
2016-08-08,-0.00059592724
2016-08-09,0.00059628487
2016-08-10,-0.0024749637
2016-08-11,0.0046406984
2016-08-12,-0.0008690357
2016-08-15,0.002883792
2016-08-16,-0.00515759
2016-08-17,0.0018808842
2016-08-18,0.0022439957
2016-08-19,-0.0014622211
2016-08-22,-4.5716763e-05
2016-08-23,0.002013445
2016-08-24,-0.005114734
2016-08-25,-0.00068873167
2016-08-26,-0.0018832684
2016-08-29,0.004924178
2016-08-30,-0.0016485453
2016-08-31,-0.002843976
2016-09-01,4.6014786e-05
2016-09-02,0.0045078993
2016-09-06,0.0030224323
2016-09-07,-9.1314316e-05
2016-09-08,-0.002282977
2016-09-09,-0.023934841
2016-09-12,0.014347315
2016-09-13,-0.014375687
2016-09-14,-0.00037521124
2016-09-15,0.0099931955
2016-09-16,-0.0038656592
2016-09-19,0.0001872778
2016-09-20,4.696846e-05
2016-09-21,0.011245489
2016-09-22,0.006301403
2016-09-23,-0.005479276
2016-09-26,-0.008102119
2016-09-27,0.006208062
2016-09-28,0.004963517
2016-09-29,-0.009047151
2016-09-30,0.007545948
2016-10-03,-0.002404213
2016-10-04,-0.005097449
2016-10-05,0.004425049
2016-10-06,0.000695467
2016-10-07,-0.003429234
2016-10-10,0.005208373
2016-10-11,-0.012629747
2016-10-12,0.0013120174
2016-10-13,-0.003275454
2016-10-14,0.00051653385
2016-10-17,-0.0034723878
2016-10-18,0.0062624216
2016-10-19,0.0026673079
2016-10-20,-0.0018668771
2016-10-21,0.00046765804
2016-10-24,0.004252672
2016-10-25,-0.0033504367
2016-10-26,-0.0020077825
2016-10-27,-0.0026666522
2016-10-28,-0.0029556751
2016-10-31,4.708767e-05
2016-11-01,-0.007245362
2016-11-02,-0.006018579
2016-11-03,-0.0045772195
2016-11-04,-0.0011013746
2016-11-07,0.022056699
2016-11-08,0.0045039654
2016-11-09,0.010602236
2016-11-10,0.002495408
2016-11-11,-0.0023049116
2016-11-14,0.00078547
2016-11-15,0.007802725
2016-11-16,-0.0018782616
2016-11-17,0.005140662
2016-11-18,-0.0022375584
2016-11-21,0.0075514317
2016-11-22,0.0019532442
2016-11-23,0.000543952
2016-11-25,0.003715396
2016-11-28,-0.0046949387
2016-11-29,0.001950264
2016-11-30,-0.0023989081
2016-12-01,-0.00367558
2016-12-02,0.00050091743
2016-12-05,0.0060088634
2016-12-06,0.0031673908
2016-12-07,0.013080716
2016-12-08,0.002448678
2016-12-09,0.006040454
2016-12-12,-0.0011478662
2016-12-13,0.0066740513
2016-12-14,-0.008254349
2016-12-15,0.0041172504
2016-12-16,-0.0019558668
2016-12-19,0.0021773577
2016-12-20,0.0038577318
2016-12-21,-0.0027827024
2016-12-22,-0.001727581
2016-12-23,0.0014643669
2016-12-27,0.002481103
2016-12-28,-0.008264601
2016-12-29,-0.00022286177
2016-12-30,-0.0036549568
2017-01-03,0.007650137
2017-01-04,0.0059491396
2017-01-05,-0.0007944703
2017-01-06,0.0035777092
2017-01-09,-0.0033006668
2017-01-10,0.0
2017-01-11,0.0028258562
2017-01-12,-0.002509892
2017-01-13,0.0022953749
2017-01-17,-0.0035234094
2017-01-18,0.002210021
2017-01-19,-0.0037045479
2017-01-20,0.003673911
2017-01-23,-0.0026022792
2017-01-24,0.00641191
2017-01-25,0.008655548
2017-01-26,-0.0010452867
2017-01-27,-0.0015698671
2017-01-30,-0.006201744
2017-01-31,-8.773804e-05
2017-02-01,0.0003954172
2017-02-02,0.00065886974
2017-02-03,0.0068930387
2017-02-06,-0.0017878413
2017-02-07,4.374981e-05
2017-02-08,0.0013103485
2017-02-09,0.0059325695
2017-02-10,0.003946185
2017-02-13,0.0054427385
2017-02-14,0.0039952993
2017-02-15,0.005220294
2017-02-16,-0.00085121393
2017-02-17,0.0015763044
2017-02-21,0.0059552193
2017-02-22,-0.0008880496
2017-02-23,0.00067710876
2017-02-24,0.0012689829
2017-02-27,0.0015628338
2017-02-28,-0.0026991963
2017-03-01,0.013997555
2017-03-02,-0.0062974095
2017-03-03,0.00062966347
2017-03-06,-0.0029779673
2017-03-07,-0.0029869676
2017-03-08,-0.0018565655
2017-03-09,0.0012682676
2017-03-10,0.0035040379
2017-03-13,0.00050497055
2017-03-14,-0.0038266778
2017-03-15,0.008653522
2017-03-16,-0.0019667745
2017-03-17,-0.0017563105
2017-03-20,-0.0010967851
2017-03-21,-0.012839615
2017-03-22,0.0023531914
2017-03-23,-0.0010669231
2017-03-24,-0.0007265806
2017-03-27,-0.0010262728
2017-03-28,0.0072767735
2017-03-29,0.00093483925
2017-03-30,0.0031841993
2017-03-31,-0.002327621
2017-04-03,-0.0017392635
2017-04-04,0.00063729286
2017-04-05,-0.0029723644
2017-04-06,0.0028111935
2017-04-07,-0.0010196567
2017-04-10,0.0005953312
2017-04-11,-0.0011897683
2017-04-12,-0.004381776
2017-04-13,-0.006494999
2017-04-17,0.008859873
2017-04-18,-0.0029842854
2017-04-19,-0.0018385649
2017-04-20,0.008139133
2017-04-21,-0.0031869411
2017-04-24,0.010997891
2017-04-25,0.0058186054
2017-04-26,-0.0006287098
2017-04-27,0.00083887577
2017-04-28,-0.002179265
2017-05-01,0.0025199652
2017-05-02,0.00037705898
2017-05-03,-0.0012145042
2017-05-04,0.0011742115
2017-05-05,0.003936887
2017-05-08,-0.0001668334
2017-05-09,-0.00091803074
2017-05-10,0.001795888
2017-05-11,-0.0020426512
2017-05-12,-0.0016711354
2017-05-15,0.0055235624
2017-05-16,-0.00091558695
2017-05-17,-0.017744005
2017-05-18,0.0040285587
2017-05-19,0.006504059
2017-05-22,0.0050774813
2017-05-23,0.0022127628
2017-05-24,0.0023328066
2017-05-25,0.004779339
2017-05-26,-0.00020676851
2017-05-30,-0.0008687973
2017-05-31,-0.00024843216
2017-06-01,0.007952213
2017-06-02,0.0033284426
2017-06-05,-0.00073713064
2017-06-06,-0.0031970143
2017-06-07,0.0018503666
2017-06-08,0.0004924536
2017-06-09,-0.0015177131
2017-06-12,-0.00020551682
2017-06-13,0.0048900843
2017-06-14,-0.0012677908
2017-06-15,-0.0019242167
2017-06-16,0.00021839142
2017-06-19,0.0083251
2017-06-20,-0.0067440867
2017-06-21,-0.00024694204
2017-06-22,-0.0004528165
2017-06-23,0.0011942387
2017-06-26,0.0006581545
2017-06-27,-0.008056283
2017-06-28,0.008950353
2017-06-29,-0.008788884
2017-06-30,0.0018645525
2017-07-03,0.0016956329
2017-07-05,0.002311945
2017-07-06,-0.009144485
2017-07-07,0.006485224
2017-07-10,0.0010738373
2017-07-11,-0.0007426739
2017-07-12,0.0075148344
2017-07-13,0.0016802549
2017-07-14,0.0046640635
2017-07-17,-0.00012212992
2017-07-18,0.00052952766
2017-07-19,0.005414009
2017-07-20,0.0004453659
2017-07-21,-0.00089019537
2017-07-24,-0.00024312735
2017-07-25,0.0024309158
2017-07-26,4.041195e-05
2017-07-27,-0.00092965364
2017-07-28,-0.001173079
2017-07-31,-0.0005669594
2017-08-01,0.002228856
2017-08-02,0.0004851818
2017-08-03,-0.0019398928
2017-08-04,0.0018222332
2017-08-07,0.0018591881
2017-08-08,-0.0024609566
2017-08-09,-4.041195e-05
2017-08-10,-0.014115214
2017-08-11,0.0014767647
2017-08-14,0.009913206
2017-08-15,-0.000121593475
2017-08-16,0.0017443895
2017-08-17,-0.015590906
2017-08-18,-0.0015631914
2017-08-21,0.0007827282
2017-08-22,0.010457039
2017-08-23,-0.0035852194
2017-08-24,-0.0023307204
2017-08-25,0.0023361444
2017-08-28,4.0769577e-05
2017-08-29,0.001144886
2017-08-30,0.0047374964
2017-08-31,0.006016135
2017-09-01,0.0014141798
2017-09-05,-0.0071822405
2017-09-06,0.0034137964
2017-09-07,-0.00012135506
2017-09-08,-0.001174748
2017-09-11,0.010665774
2017-09-12,0.0033707619
2017-09-13,0.0004799366
2017-09-14,-0.00031971931
2017-09-15,0.0013461113
2017-09-18,0.002126813
2017-09-19,0.0010011196
2017-09-20,0.00036001205
2017-09-21,-0.002679348
2017-09-22,0.00020062923
2017-09-25,-0.0020446181
2017-09-26,0.00060248375
2017-09-27,0.003894329
2017-09-28,0.0011997223
2017-09-29,0.0035152435
2017-10-02,0.004338622
2017-10-03,0.0021400452
2017-10-04,0.0011864901
2017-10-05,0.0059251785
2017-10-06,-0.0011389852
2017-10-09,-0.001650989
2017-10-10,0.0026382208
2017-10-11,0.00157094
2017-10-12,-0.0014901161
2017-10-13,0.0012176037
2017-10-16,0.0013334751
2017-10-17,0.00070512295
2017-10-18,0.000978589
2017-10-19,0.00027370453
2017-10-20,0.005160451
2017-10-23,-0.003889382
2017-10-24,0.0017570257
2017-10-25,-0.0049501657
2017-10-26,0.0012927055
2017-10-27,0.008176208
2017-10-30,-0.0037251115
2017-10-31,0.001557827
2017-11-01,0.0013222694
2017-11-02,0.00038838387
2017-11-03,0.0033386946
2017-11-06,0.0015476942
2017-11-07,-0.0006953478
2017-11-08,0.0017008781
2017-11-09,-0.0036277175
2017-11-10,-0.00030988455
2017-11-13,0.00092983246
2017-11-14,-0.0023225546
2017-11-15,-0.005005121
2017-11-16,0.008500934
2017-11-17,-0.0029387474
2017-11-20,0.0017062426
2017-11-21,0.006542921
2017-11-22,-0.00088459253
2017-11-24,0.00230968
2017-11-27,-0.0004992485
2017-11-28,0.010144949
2017-11-29,-0.00060868263
2017-11-30,0.008754969
2017-12-01,-0.0020754337
2017-12-04,-0.0012099743
2017-12-05,-0.003596723
2017-12-06,0.00019013882
2017-12-07,0.0031529665
2017-12-08,0.005453229
2017-12-11,0.0030130148
2017-12-12,0.0017647743
2017-12-13,-0.000112354755
2017-12-14,-0.004086256
2017-12-15,0.008327484
2017-12-18,0.0063410997
2017-12-19,-0.0038404465
2017-12-20,-0.00052410364
2017-12-21,0.002059698
2017-12-22,-0.00026142597
2017-12-26,-0.001196146
2017-12-27,0.0004863739
2017-12-28,0.0020575523
2017-12-29,-0.0037705302
2018-01-02,0.0071573257
2018-01-03,0.0063250065
2018-01-04,0.0042147636
2018-01-05,0.0066640377
2018-01-08,0.0018289089
2018-01-09,0.0022634268
2018-01-10,-0.0015299916
2018-01-11,0.0072960854
2018-01-12,0.006519079
2018-01-16,-0.0034182072
2018-01-17,0.009531379
2018-01-18,-0.001680553
2018-01-19,0.0045495033
2018-01-22,0.008131027
2018-01-23,0.0021224022
2018-01-24,-0.00038826466
2018-01-25,0.00042366982
2018-01-26,0.011577725
2018-01-29,-0.0066297054
2018-01-30,-0.010257006
2018-01-31,0.0004965067
2018-02-01,-0.0011348128
2018-02-02,-0.02177
2018-02-05,-0.04182285
2018-02-06,0.019702554
2018-02-07,-0.0054249167
2018-02-08,-0.037508786
2018-02-09,0.015021563
2018-02-12,0.014684558
2018-02-13,0.0024873018
2018-02-14,0.013496399
2018-02-15,0.012759805
2018-02-16,0.00029313564
2018-02-20,-0.00626117
2018-02-21,-0.0049743056
2018-02-22,0.0012961626
2018-02-23,0.015939236
2018-02-26,0.011612296
2018-02-27,-0.012486458
2018-02-28,-0.010130227
2018-03-01,-0.014540613
2018-03-02,0.0051549673
2018-03-05,0.011557698
2018-03-06,0.0025351048
2018-03-07,-0.00036627054
2018-03-08,0.0048389435
2018-03-09,0.01740253
2018-03-12,-0.0012551546
2018-03-13,-0.0064628124
2018-03-14,-0.0051317215
2018-03-15,-0.0010895729
2018-03-16,0.0010844469
2018-03-19,-0.013530552
2018-03-20,0.0017008781
2018-03-21,-0.0019193888
2018-03-22,-0.024997175
2018-03-23,-0.021314561
2018-03-26,0.027359128
2018-03-27,-0.017011762
2018-03-28,-0.0029549599
2018-03-29,0.012777805
2018-04-02,-0.02158475
2018-04-03,0.012817144
2018-04-04,0.010699034
2018-04-05,0.007892013
2018-04-06,-0.022285938
2018-04-09,0.0049283504
2018-04-10,0.015900373
2018-04-11,-0.00524199
2018-04-12,0.00822711
2018-04-13,-0.0029333234
2018-04-16,0.008221984
2018-04-17,0.0106983185
2018-04-18,0.0007402897
2018-04-19,-0.0055475235
2018-04-20,-0.008479476
2018-04-23,-0.00015002489
2018-04-24,-0.013467312
2018-04-25,0.0024715662
2018-04-26,0.010165811
2018-04-27,0.00093889236
2018-04-30,-0.0076906085
2018-05-01,0.0017769337
2018-05-02,-0.0067174435
2018-05-03,-0.0022036433
2018-05-04,0.012946248
2018-05-07,0.003383398
2018-05-08,0.0
2018-05-09,0.009665847
2018-05-10,0.009350538
2018-05-11,0.003051281
2018-05-14,0.00047659874
2018-05-15,-0.0068870187
2018-05-16,0.0042049885
2018-05-17,-0.000844717
2018-05-18,-0.0025000572
2018-05-21,0.0075184107
2018-05-22,-0.0027801394
2018-05-23,0.0027513504
2018-05-24,-0.0020486712
2018-05-25,-0.002382636
2018-05-29,-0.011500955
2018-05-30,0.013344526
2018-05-31,-0.0061258078
2018-06-01,0.009817719
2018-06-04,0.004751444
2018-06-05,0.0007276535
2018-06-06,0.008360505
2018-06-07,-0.000108003616
2018-06-08,0.0029563904
2018-06-11,0.0013297796
2018-06-12,0.0012927055
2018-06-13,-0.0031910539
2018-06-14,0.0025177002
2018-06-15,-0.001275599
2018-06-18,-0.0020568967
2018-06-19,-0.0038326979
2018-06-20,0.0017058849
2018-06-21,-0.00626868
2018-06-22,0.0018231869
2018-06-25,-0.013612986
2018-06-26,0.0022140741
2018-06-27,-0.00828439
2018-06-28,0.005717516
2018-06-29,0.001439929
2018-07-02,0.0021378994
2018-07-03,-0.0035313964
2018-07-05,0.008157849
2018-07-06,0.008458257
2018-07-09,0.009004593
2018-07-10,0.0035982132
2018-07-11,-0.0073143244
2018-07-12,0.009066105
2018-07-13,0.00078737736
2018-07-16,-0.0008941293
2018-07-17,0.004045129
2018-07-18,0.0021036863
2018-07-19,-0.003771484
2018-07-20,-0.0011429191
2018-07-23,0.0018594265
2018-07-24,0.0050320625
2018-07-25,0.0085225105
2018-07-26,-0.002359271
2018-07-27,-0.0067760944
2018-07-30,-0.0052235126
2018-07-31,0.004929304
2018-08-01,-0.0016706586
2018-08-02,0.0054477453
2018-08-03,0.0042846203
2018-08-06,0.0036672354
2018-08-07,0.0033022165
2018-08-08,-0.00042021275
2018-08-09,-0.0013659596
2018-08-10,-0.006700158
2018-08-13,-0.0037434697
2018-08-14,0.006380558
2018-08-15,-0.00746727
2018-08-16,0.00809145
2018-08-17,0.003520131
2018-08-20,0.0021400452
2018-08-21,0.0023454428
2018-08-22,-0.00059366226
2018-08-23,-0.0013279915
2018-08-24,0.0060184
2018-08-27,0.00789535
2018-08-28,0.00048327446
2018-08-29,0.005380869
2018-08-30,-0.0040483475
2018-08-31,3.4332275e-05
2018-09-04,-0.001722157
2018-09-05,-0.002691567
2018-09-06,-0.0030098557
2018-09-07,-0.0019432902
2018-09-10,0.0017383099
2018-09-11,0.0032974482
2018-09-12,0.00024223328
2018-09-13,0.0059143305
2018-09-14,0.000172019
2018-09-17,-0.0052942634
2018-09-18,0.0054261684
2018-09-19,0.0010654926
2018-09-20,0.008103967
2018-09-21,-0.0009137392
2018-09-24,-0.0033220649
2018-09-25,-0.0009277463
2018-09-26,-0.0029922128
2018-09-27,0.0027942657
2018-09-28,0.000102996826
2018-10-01,0.003474474
2018-10-02,-0.0005828738
2018-10-03,0.0005489588
2018-10-04,-0.007815957
2018-10-05,-0.0055969954
2018-10-08,0.0
2018-10-09,-0.0014591217
2018-10-10,-0.03166312
2018-10-11,-0.022026598
2018-10-12,0.013888359
2018-10-15,-0.0056170225
2018-10-16,0.021865964
2018-10-17,0.0001783371
2018-10-18,-0.014441073
2018-10-19,-0.0005427003
2018-10-22,-0.004488826
2018-10-23,-0.0050905347
2018-10-24,-0.03029871
2018-10-25,0.017940521
2018-10-26,-0.017587304
2018-10-29,-0.0055402517
2018-10-30,0.014818549
2018-10-31,0.010680914
2018-11-01,0.010641813
2018-11-02,-0.005922854
2018-11-05,0.0055167675
2018-11-06,0.0063278675
2018-11-07,0.021408916
2018-11-08,-0.001815021
2018-11-09,-0.009768128
2018-11-12,-0.018685281
2018-11-13,-0.001871109
2018-11-14,-0.0068367124
2018-11-15,0.010436773
2018-11-16,0.0026005507
2018-11-19,-0.016914427
2018-11-20,-0.01850617
2018-11-21,0.0034075975
2018-11-23,-0.0066787004
2018-11-26,0.016144395
2018-11-27,0.0033643246
2018-11-28,0.023025274
2018-11-29,-0.002184987
2018-11-30,0.0060954094
2018-12-03,0.01324141
2018-12-04,-0.032402396
2018-12-06,-0.0015172362
2018-12-07,-0.023235917
2018-12-10,0.0018972158
2018-12-11,0.00022697449
2018-12-12,0.0050355196
2018-12-13,-0.00033909082
2018-12-14,-0.018464744
2018-12-17,-0.019618332
2018-12-18,-0.0010965466
2018-12-19,-0.014975846
2018-12-20,-0.01627779
2018-12-21,-0.020489573
2018-12-24,-0.026422977
2018-12-26,0.05052483
2018-12-27,0.007677436
2018-12-28,-0.0012899637
